request_id,hour,pickup_zone,dropoff_zone,vehicle_tier,distance_km,duration_min,weather_condition,precipitation_mm_h,visibility_km,temperature_c,congestion_index,traffic_incidents,active_drivers,open_requests,dsr_ratio,rider_loyalty,subtotal_base_fare,weather_multiplier,traffic_multiplier,dsr_multiplier,time_multiplier,total_surge_multiplier,final_fare,driver_payout,platform_commission,acceptance_probability,is_accepted,is_capped
REQ-004286,2,TECH_CORRIDOR,AIRPORT,STANDARD,21.61,41.0,CLEAR,0.0,10.0,22.6,0.23,0,60,78,1.3,GOLD,44.36,0.064,0.002,0.105,0.15,1.32,58.56,45.34,13.22,0.8667,1,0
REQ-004287,19,DOWNTOWN,TECH_CORRIDOR,COMFORT,12.2,38.0,CLEAR,0.0,10.0,12.3,0.47,0,22,77,3.5,PLATINUM,41.73,0.048,0.099,0.875,0.25,2.27,94.73,76.35,18.38,0.488,0,0
REQ-004288,23,AIRPORT,SUBURB_NORTH,PREMIUM,3.78,9.2,RAIN,6.8,6.4,14.9,0.38,0,36,11,0.31,REGULAR,26.4,0.332,0.048,0.0,0.15,1.53,40.39,31.69,8.7,0.7085,0,0
REQ-004289,3,AIRPORT,DOWNTOWN,XL,26.24,61.4,CLEAR,0.0,10.0,28.1,0.31,0,56,37,0.66,REGULAR,97.94,0.0,0.02,0.0,0.15,1.17,114.59,87.61,26.98,0.8522,1,0
REQ-004290,1,FINANCIAL_DISTRICT,DOWNTOWN,STANDARD,20.19,59.0,CLEAR,0.0,10.0,20.7,0.21,1,11,72,6.55,REGULAR,48.89,0.056,0.12,1.2,0.15,2.53,123.69,100.25,23.44,0.1806,1,0
REQ-004291,23,SUBURB_NORTH,AIRPORT,STANDARD,12.94,40.4,HEAVY_RAIN,22.3,2.6,12.8,0.07,0,53,46,0.87,PLATINUM,33.32,0.872,0.0,0.0,0.15,2.02,67.31,53.88,13.43,0.6346,1,0
REQ-004292,8,FINANCIAL_DISTRICT,AIRPORT,PREMIUM,22.32,44.6,RAIN,13.7,6.5,7.0,0.82,0,59,70,1.19,REGULAR,108.41,0.44,0.644,0.0,0.2,2.28,247.17,199.25,47.92,0.2866,1,0
REQ-004293,9,FINANCIAL_DISTRICT,AIRPORT,XL,22.7,51.1,DRIZZLE,0.0,10.0,14.9,0.83,0,30,35,1.17,REGULAR,84.33,0.1,0.66,0.0,0.2,1.96,165.29,132.06,33.23,0.4641,1,0
REQ-004294,15,TECH_CORRIDOR,FINANCIAL_DISTRICT,COMFORT,16.26,31.3,CLEAR,0.0,10.0,21.0,0.23,0,57,27,0.47,GOLD,45.42,0.0,0.002,0.0,0.0,1.0,45.42,34.06,11.36,0.9334,1,0
REQ-004295,4,FINANCIAL_DISTRICT,SUBURB_NORTH,PREMIUM,12.57,23.2,CLEAR,0.0,10.0,22.9,0.39,1,13,51,3.92,GOLD,62.92,0.0,0.173,1.022,0.0,2.2,138.42,111.36,27.06,0.4403,1,0
REQ-004296,21,SUBURB_NORTH,TECH_CORRIDOR,PREMIUM,26.84,52.2,CLEAR,0.0,10.0,5.3,0.16,0,25,69,2.76,REGULAR,127.52,0.0,0.0,0.616,0.0,1.62,206.58,162.84,43.74,0.662,1,0
REQ-004297,12,SUBURB_NORTH,FINANCIAL_DISTRICT,XL,11.22,30.7,DRIZZLE,0.0,10.0,20.8,0.25,1,47,46,0.98,REGULAR,47.98,0.113,0.125,0.0,0.0,1.24,59.5,45.78,13.72,0.8298,0,0
REQ-004298,19,FINANCIAL_DISTRICT,AIRPORT,PREMIUM,21.56,65.0,DRIZZLE,0.0,10.0,28.3,0.84,0,15,56,3.73,PLATINUM,123.62,0.181,0.675,0.955,0.25,3.06,378.28,309.18,69.1,0.1252,0,0
REQ-004299,8,TECH_CORRIDOR,SUBURB_NORTH,PREMIUM,19.12,36.4,THUNDERSTORM,30.9,2.1,31.9,0.44,1,47,68,1.45,REGULAR,92.48,1.188,0.2,0.157,0.2,2.75,254.32,206.92,47.4,0.1151,0,0
REQ-004300,12,TECH_CORRIDOR,AIRPORT,STANDARD,23.56,47.1,CLEAR,0.0,10.0,5.8,0.15,0,22,32,1.45,REGULAR,48.93,0.037,0.0,0.157,0.0,1.19,58.23,44.6,13.63,0.8461,1,0
REQ-004301,14,TECH_CORRIDOR,SUBURB_NORTH,COMFORT,20.09,37.8,CLEAR,0.0,10.0,18.8,0.38,0,50,65,1.3,REGULAR,54.66,0.0,0.048,0.105,0.0,1.15,62.86,47.97,14.89,0.8581,1,0
REQ-004302,22,DOWNTOWN,TECH_CORRIDOR,XL,16.89,35.7,DRIZZLE,0.0,10.0,14.3,0.23,0,41,11,0.27,REGULAR,62.89,0.1,0.002,0.0,0.0,1.1,69.18,52.51,16.67,0.8721,1,0
REQ-004303,17,SUBURB_NORTH,DOWNTOWN,STANDARD,20.4,48.6,CLEAR,0.0,10.0,31.0,0.4,1,44,63,1.43,REGULAR,45.51,0.022,0.178,0.15,0.25,1.6,72.82,57.35,15.47,0.6726,1,0
REQ-004304,8,AIRPORT,TECH_CORRIDOR,COMFORT,8.05,18.9,CLEAR,0.0,10.0,20.6,0.74,0,50,30,0.6,GOLD,26.28,0.0,0.526,0.0,0.2,1.73,45.46,36.01,9.45,0.7085,1,0
REQ-004305,12,FINANCIAL_DISTRICT,TECH_CORRIDOR,COMFORT,5.19,14.7,RAIN,8.5,4.7,30.8,0.23,0,41,19,0.46,PLATINUM,19.68,0.346,0.002,0.0,0.0,1.35,26.57,20.62,5.95,0.8966,1,0
REQ-004306,16,SUBURB_NORTH,FINANCIAL_DISTRICT,STANDARD,9.25,18.8,CLEAR,0.0,10.0,32.0,0.1,0,51,31,0.61,REGULAR,21.14,0.0,0.0,0.0,0.0,1.0,21.14,15.86,5.28,0.8966,1,0
REQ-004307,5,AIRPORT,FINANCIAL_DISTRICT,PREMIUM,16.16,41.7,CLEAR,0.0,10.0,17.5,0.08,1,32,51,1.59,GOLD,88.7,0.0,0.12,0.207,0.0,1.33,117.97,91.4,26.57,0.8639,1,0
REQ-004308,9,TECH_CORRIDOR,DOWNTOWN,XL,7.57,18.2,CLEAR,0.0,10.0,15.1,0.52,0,37,53,1.43,REGULAR,32.82,0.051,0.262,0.15,0.2,1.66,54.48,43.03,11.45,0.6401,1,0
REQ-004309,12,SUBURB_NORTH,FINANCIAL_DISTRICT,COMFORT,15.98,35.4,HEAVY_RAIN,40.5,1.9,8.9,0.26,0,10,80,8.0,REGULAR,46.8,1.1,0.007,1.2,0.0,3.31,154.91,126.99,27.92,0.0328,0,0
REQ-004310,18,TECH_CORRIDOR,DOWNTOWN,XL,3.46,7.2,DRIZZLE,0.0,10.0,17.4,0.68,0,32,66,2.06,GOLD,17.59,0.178,0.447,0.371,0.25,2.25,39.58,31.88,7.7,0.411,1,0
REQ-004311,17,TECH_CORRIDOR,AIRPORT,XL,9.12,16.8,CLEAR,0.0,10.0,22.1,0.49,0,56,39,0.7,REGULAR,35.23,0.0,0.113,0.0,0.25,1.36,47.91,37.2,10.71,0.7852,1,0
REQ-004312,8,DOWNTOWN,TECH_CORRIDOR,PREMIUM,22.2,52.3,CLEAR,0.0,10.0,23.0,0.85,0,32,41,1.28,REGULAR,114.61,0.004,0.689,0.098,0.2,1.99,228.07,182.4,45.67,0.4462,0,0
REQ-004313,21,FINANCIAL_DISTRICT,AIRPORT,COMFORT,13.61,43.4,HEAVY_RAIN,43.2,1.7,17.3,0.26,0,58,74,1.28,REGULAR,46.49,1.116,0.007,0.098,0.0,2.22,103.21,83.08,20.13,0.3169,1,0
REQ-004314,21,SUBURB_NORTH,DOWNTOWN,COMFORT,7.52,19.2,CLEAR,0.0,10.0,22.9,0.36,0,55,12,0.22,REGULAR,25.55,0.043,0.039,0.0,0.0,1.08,27.59,20.9,6.69,0.8774,0,0
REQ-004315,18,AIRPORT,TECH_CORRIDOR,STANDARD,5.4,11.7,HEAVY_RAIN,54.5,2.3,22.3,0.69,0,14,43,3.07,GOLD,13.84,1.17,0.46,0.724,0.25,3.5,48.44,39.79,8.65,0.0336,0,1
REQ-004316,21,TECH_CORRIDOR,AIRPORT,COMFORT,18.76,58.0,CLEAR,0.0,10.0,7.8,0.33,0,19,10,0.53,REGULAR,61.55,0.0,0.027,0.0,0.0,1.03,63.4,47.73,15.67,0.8897,1,0
REQ-004317,17,AIRPORT,FINANCIAL_DISTRICT,STANDARD,19.35,54.9,CLEAR,0.0,10.0,30.3,0.54,0,15,80,5.33,GOLD,46.4,0.0,0.282,1.2,0.25,2.73,126.67,103.03,23.64,0.1806,0,0
REQ-004318,19,FINANCIAL_DISTRICT,SUBURB_NORTH,PREMIUM,22.38,40.7,CLEAR,0.0,10.0,16.1,0.62,0,34,53,1.56,REGULAR,105.25,0.0,0.371,0.196,0.25,1.82,191.56,152.3,39.26,0.5479,0,0
REQ-004319,9,SUBURB_NORTH,FINANCIAL_DISTRICT,COMFORT,19.76,58.6,RAIN,11.9,4.9,5.0,0.63,0,8,76,9.5,PLATINUM,63.47,0.384,0.383,1.2,0.2,3.17,201.2,164.67,36.53,0.099,0,0
REQ-004320,18,FINANCIAL_DISTRICT,DOWNTOWN,PREMIUM,20.28,41.7,CLEAR,0.0,10.0,30.1,0.5,0,34,71,2.09,REGULAR,100.23,0.0,0.243,0.381,0.25,1.87,187.43,149.29,38.14,0.518,1,0
REQ-004321,7,SUBURB_NORTH,DOWNTOWN,PREMIUM,6.93,16.9,CLEAR,0.0,10.0,17.0,0.68,0,49,42,0.86,REGULAR,41.76,0.0,0.446,0.0,0.2,1.65,68.9,54.39,14.51,0.6457,0,0
REQ-004322,13,DOWNTOWN,SUBURB_NORTH,PREMIUM,22.78,68.8,THUNDERSTORM,43.4,2.6,14.9,0.2,0,25,16,0.64,REGULAR,130.26,1.2,0.0,0.0,0.0,2.2,286.57,230.56,56.01,0.3274,1,0
REQ-004323,21,SUBURB_NORTH,TECH_CORRIDOR,XL,20.22,61.3,CLEAR,0.0,10.0,9.7,0.35,1,11,34,3.09,PLATINUM,85.24,0.0,0.154,0.731,0.0,1.88,160.25,127.69,32.56,0.7085,0,0
REQ-004324,3,TECH_CORRIDOR,DOWNTOWN,XL,18.43,39.3,CLEAR,0.0,10.0,12.7,0.31,0,33,14,0.42,GOLD,68.28,0.047,0.02,0.0,0.15,1.22,83.3,63.98,19.32,0.8921,1,0
REQ-004325,14,SUBURB_NORTH,AIRPORT,STANDARD,13.95,40.2,CLEAR,0.0,10.0,28.5,0.38,2,34,73,2.15,REGULAR,34.51,0.0,0.288,0.402,0.0,1.69,58.32,46.12,12.2,0.6234,1,0
REQ-004326,12,TECH_CORRIDOR,DOWNTOWN,COMFORT,2.29,6.1,CLEAR,0.0,10.0,23.1,0.39,0,16,64,4.0,GOLD,11.03,0.017,0.053,1.05,0.0,2.12,23.38,18.77,4.61,0.488,0,0
REQ-004327,7,FINANCIAL_DISTRICT,TECH_CORRIDOR,STANDARD,16.23,42.5,CLEAR,0.0,10.0,29.2,0.73,0,17,80,4.71,REGULAR,38.16,0.05,0.511,1.2,0.2,2.96,112.95,92.19,20.76,0.0728,0,0
REQ-004328,12,TECH_CORRIDOR,AIRPORT,STANDARD,20.82,62.4,CLEAR,0.0,10.0,26.2,0.06,0,11,47,4.27,REGULAR,50.86,0.0,0.0,1.144,0.0,2.14,108.84,87.43,21.41,0.3599,0,0
REQ-004329,8,SUBURB_NORTH,TECH_CORRIDOR,STANDARD,24.85,58.9,CLEAR,0.0,10.0,8.3,0.42,0,45,21,0.47,REGULAR,54.67,0.058,0.069,0.0,0.2,1.33,72.71,56.34,16.37,0.7971,1,0
REQ-004330,0,FINANCIAL_DISTRICT,TECH_CORRIDOR,COMFORT,22.01,44.2,HEAVY_RAIN,46.5,2.0,21.2,0.36,0,27,72,2.67,REGULAR,60.71,1.123,0.039,0.584,0.15,2.9,176.06,143.58,32.48,0.0832,0,0
REQ-004331,13,TECH_CORRIDOR,SUBURB_NORTH,PREMIUM,25.62,65.4,CLEAR,0.0,10.0,14.3,0.2,0,37,13,0.35,REGULAR,135.33,0.0,0.0,0.0,0.0,1.0,135.33,101.5,33.83,0.8966,1,0
REQ-004332,9,FINANCIAL_DISTRICT,TECH_CORRIDOR,XL,18.14,47.8,CLEAR,0.0,10.0,19.7,0.6,2,22,11,0.5,REGULAR,72.77,0.0,0.588,0.0,0.2,1.79,130.26,103.44,26.82,0.5656,0,0
REQ-004333,15,FINANCIAL_DISTRICT,TECH_CORRIDOR,STANDARD,25.53,56.4,THUNDERSTORM,34.0,0.7,22.2,0.26,0,39,16,0.41,REGULAR,54.65,1.2,0.007,0.0,0.0,2.21,120.78,97.2,23.58,0.3221,0,0
REQ-004334,6,FINANCIAL_DISTRICT,SUBURB_NORTH,STANDARD,8.15,15.1,CLEAR,0.0,10.0,14.3,0.21,0,23,48,2.09,REGULAR,18.47,0.0,0.0,0.381,0.0,1.38,25.49,19.82,5.67,0.777,1,0
REQ-004335,8,FINANCIAL_DISTRICT,TECH_CORRIDOR,XL,27.67,80.3,RAIN,14.0,6.0,15.0,0.77,0,37,16,0.43,REGULAR,112.29,0.407,0.57,0.0,0.2,2.18,244.79,196.84,47.95,0.338,0,0
REQ-004336,19,AIRPORT,TECH_CORRIDOR,PREMIUM,11.23,25.2,DRIZZLE,0.0,10.0,10.5,0.84,0,20,50,2.5,REGULAR,60.86,0.1,0.674,0.525,0.25,2.55,155.19,125.83,29.36,0.1736,0,0
REQ-004337,3,TECH_CORRIDOR,SUBURB_NORTH,STANDARD,12.82,24.0,CLEAR,0.0,10.0,10.5,0.23,1,28,30,1.07,REGULAR,27.42,0.0,0.122,0.0,0.15,1.27,34.82,26.86,7.96,0.8194,1,0
REQ-004338,22,DOWNTOWN,TECH_CORRIDOR,XL,10.57,30.9,CLEAR,0.0,10.0,13.5,0.3,0,25,44,1.76,REGULAR,46.74,0.0,0.017,0.266,0.0,1.28,59.83,46.18,13.65,0.8158,1,0
REQ-004339,16,FINANCIAL_DISTRICT,TECH_CORRIDOR,COMFORT,19.18,36.9,CLEAR,0.0,10.0,29.2,0.44,0,19,56,2.95,REGULAR,52.76,0.0,0.08,0.682,0.0,1.76,92.86,73.66,19.2,0.5832,0,0
REQ-004340,12,TECH_CORRIDOR,SUBURB_NORTH,PREMIUM,27.25,61.3,CLEAR,0.0,10.0,8.3,0.21,0,33,55,1.67,REGULAR,136.4,0.059,0.0,0.234,0.0,1.29,175.96,135.93,40.03,0.8121,1,0
REQ-004341,17,DOWNTOWN,AIRPORT,XL,11.47,29.5,DRIZZLE,0.0,10.0,23.2,0.74,0,30,64,2.13,GOLD,47.79,0.1,0.526,0.395,0.25,2.27,108.48,87.43,21.05,0.3994,0,0
REQ-004342,13,SUBURB_NORTH,TECH_CORRIDOR,COMFORT,18.63,38.4,CLEAR,0.0,10.0,19.5,0.34,0,9,64,7.11,PLATINUM,52.52,0.0,0.03,1.2,0.0,2.23,117.12,94.3,22.82,0.512,0,0
REQ-004343,7,TECH_CORRIDOR,FINANCIAL_DISTRICT,PREMIUM,15.77,45.6,CLEAR,0.0,10.0,23.9,0.67,0,50,77,1.54,REGULAR,90.92,0.0,0.433,0.189,0.2,1.82,165.47,131.56,33.91,0.5479,0,0
REQ-004344,21,DOWNTOWN,FINANCIAL_DISTRICT,PREMIUM,7.15,12.9,RAIN,13.6,5.7,7.5,0.06,0,28,35,1.25,REGULAR,38.98,0.403,0.0,0.087,0.0,1.49,58.08,45.47,12.61,0.7279,0,0
REQ-004345,2,DOWNTOWN,FINANCIAL_DISTRICT,COMFORT,10.59,25.7,CLEAR,0.0,10.0,6.6,0.07,0,50,56,1.12,REGULAR,33.53,0.0,0.0,0.0,0.15,1.15,38.56,29.42,9.14,0.8581,0,0
REQ-004346,10,TECH_CORRIDOR,SUBURB_NORTH,STANDARD,25.6,48.1,THUNDERSTORM,43.6,2.4,8.9,0.19,0,49,35,0.71,REGULAR,51.84,1.2,0.0,0.0,0.0,2.2,114.05,91.76,22.29,0.3274,1,0
REQ-004347,6,FINANCIAL_DISTRICT,AIRPORT,STANDARD,25.99,71.4,RAIN,4.7,6.1,22.2,0.33,0,23,27,1.17,REGULAR,60.48,0.303,0.027,0.0,0.0,1.33,80.44,62.33,18.11,0.7971,1,0
REQ-004348,15,SUBURB_NORTH,DOWNTOWN,XL,23.38,64.1,SNOW,6.2,6.0,-11.6,0.34,1,9,66,7.33,PLATINUM,93.56,0.702,0.15,1.2,0.0,3.05,285.36,233.2,52.16,0.1279,0,0
REQ-004349,9,DOWNTOWN,TECH_CORRIDOR,PREMIUM,23.45,58.0,CLEAR,0.0,10.0,31.7,0.69,0,51,68,1.33,REGULAR,122.96,0.0,0.458,0.116,0.2,1.77,217.64,172.7,44.94,0.5774,1,0
REQ-004350,1,DOWNTOWN,FINANCIAL_DISTRICT,STANDARD,15.19,47.5,CLEAR,0.0,10.0,25.0,0.08,0,28,13,0.46,REGULAR,38.61,0.0,0.0,0.0,0.15,1.15,44.4,33.88,10.52,0.8581,1,0
REQ-004351,3,FINANCIAL_DISTRICT,AIRPORT,XL,4.54,14.2,CLEAR,0.0,10.0,26.6,0.36,0,26,55,2.12,REGULAR,24.05,0.0,0.039,0.392,0.15,1.58,38.0,29.9,8.1,0.6831,1,0
REQ-004352,0,FINANCIAL_DISTRICT,TECH_CORRIDOR,COMFORT,11.13,33.2,CLEAR,0.0,10.0,22.9,0.22,0,23,33,1.43,PLATINUM,37.8,0.0,0.001,0.15,0.15,1.3,49.14,37.99,11.15,0.9072,1,0
REQ-004353,0,TECH_CORRIDOR,FINANCIAL_DISTRICT,PREMIUM,5.51,13.9,CLEAR,0.0,10.0,21.3,0.06,0,12,10,0.83,GOLD,35.24,0.005,0.0,0.0,0.15,1.15,40.53,30.93,9.6,0.9072,1,0
REQ-004354,13,TECH_CORRIDOR,AIRPORT,STANDARD,16.94,49.2,CLEAR,0.0,10.0,17.6,0.28,0,55,55,1.0,REGULAR,41.4,0.034,0.011,0.0,0.0,1.04,43.06,32.46,10.6,0.8874,1,0
REQ-004355,1,TECH_CORRIDOR,DOWNTOWN,PREMIUM,3.67,11.1,CLEAR,0.0,10.0,29.1,0.27,0,14,37,2.64,REGULAR,27.71,0.0,0.009,0.574,0.15,1.73,47.94,37.98,9.96,0.6006,0,0
REQ-004356,7,FINANCIAL_DISTRICT,AIRPORT,STANDARD,22.04,66.8,RAIN,13.6,6.6,12.8,0.68,0,56,26,0.46,REGULAR,53.93,0.46,0.446,0.0,0.2,2.11,113.79,91.33,22.46,0.3766,0,0
REQ-004357,0,TECH_CORRIDOR,AIRPORT,PREMIUM,18.7,34.4,RAIN,7.3,4.2,27.6,0.19,0,35,10,0.29,REGULAR,89.6,0.332,0.0,0.0,0.15,1.48,132.61,103.76,28.85,0.7326,1,0
REQ-004358,7,DOWNTOWN,SUBURB_NORTH,COMFORT,15.7,34.4,CLEAR,0.0,10.0,11.6,0.84,0,39,62,1.59,REGULAR,45.88,0.0,0.674,0.207,0.2,2.08,95.43,76.53,18.9,0.3936,1,0
REQ-004359,20,TECH_CORRIDOR,SUBURB_NORTH,PREMIUM,21.88,67.9,CLEAR,0.0,10.0,8.7,0.29,0,57,43,0.75,REGULAR,126.98,0.0,0.014,0.0,0.0,1.01,128.25,96.31,31.94,0.8944,1,0
REQ-004360,15,TECH_CORRIDOR,DOWNTOWN,XL,5.8,10.5,CLEAR,0.0,10.0,15.6,0.08,0,27,13,0.48,REGULAR,24.48,0.065,0.0,0.0,0.0,1.06,25.95,19.61,6.34,0.8825,1,0
REQ-004361,7,TECH_CORRIDOR,SUBURB_NORTH,XL,6.21,16.5,RAIN,5.4,7.7,7.8,0.52,0,26,11,0.42,GOLD,28.94,0.371,0.261,0.0,0.2,1.83,52.96,42.12,10.84,0.6566,0,0
REQ-004362,5,TECH_CORRIDOR,AIRPORT,PREMIUM,19.5,48.8,DRIZZLE,0.0,10.0,26.0,0.11,1,60,46,0.77,REGULAR,104.08,0.1,0.12,0.0,0.0,1.22,126.98,97.53,29.45,0.8364,1,0
REQ-004363,18,TECH_CORRIDOR,AIRPORT,STANDARD,24.39,56.5,HEAVY_RAIN,30.5,2.8,27.3,0.78,0,8,40,5.0,REGULAR,53.26,0.863,0.583,1.2,0.25,3.5,186.41,153.12,33.29,0.021,0,1
REQ-004364,11,TECH_CORRIDOR,AIRPORT,COMFORT,22.53,61.6,DRIZZLE,0.0,10.0,5.2,0.08,0,35,80,2.29,REGULAR,69.39,0.102,0.0,0.451,0.0,1.55,107.55,84.48,23.07,0.6985,1,0
REQ-004365,21,SUBURB_NORTH,FINANCIAL_DISTRICT,PREMIUM,24.37,48.7,CLEAR,0.0,10.0,25.8,0.18,0,39,67,1.72,REGULAR,117.64,0.069,0.0,0.252,0.0,1.32,155.28,120.22,35.06,0.8009,0,0
REQ-004366,4,FINANCIAL_DISTRICT,SUBURB_NORTH,XL,24.12,76.4,CLEAR,0.0,10.0,30.7,0.23,0,10,55,5.5,REGULAR,102.49,0.0,0.002,1.2,0.0,2.2,225.48,181.41,44.07,0.3274,1,0
REQ-004367,12,AIRPORT,TECH_CORRIDOR,STANDARD,13.69,30.7,CLEAR,0.0,10.0,24.1,0.17,2,54,72,1.33,REGULAR,30.85,0.0,0.24,0.116,0.0,1.36,41.96,32.58,9.38,0.7852,1,0
REQ-004368,14,DOWNTOWN,AIRPORT,PREMIUM,2.78,7.5,THUNDERSTORM,22.2,2.3,29.6,0.09,0,11,28,2.55,GOLD,22.16,1.078,0.0,0.542,0.0,2.62,58.06,47.14,10.92,0.223,1,0
REQ-004369,3,AIRPORT,TECH_CORRIDOR,STANDARD,3.61,9.2,CLEAR,0.0,10.0,13.1,0.17,0,24,19,0.79,REGULAR,10.73,0.0,0.0,0.0,0.15,1.15,12.34,9.42,2.92,0.8581,1,0
REQ-004370,19,FINANCIAL_DISTRICT,AIRPORT,PREMIUM,27.77,52.3,CLEAR,0.0,10.0,26.2,0.73,0,57,50,0.88,GOLD,130.21,0.0,0.512,0.0,0.25,1.76,229.17,181.77,47.4,0.6934,1,0
REQ-004371,6,TECH_CORRIDOR,SUBURB_NORTH,PREMIUM,13.53,40.5,RAIN,10.9,5.6,13.7,0.21,0,43,60,1.4,REGULAR,80.3,0.373,0.0,0.14,0.0,1.51,121.25,95.03,26.22,0.7183,1,0
REQ-004372,3,TECH_CORRIDOR,AIRPORT,XL,17.33,42.0,HEAVY_RAIN,56.3,2.4,21.8,0.1,0,41,66,1.61,REGULAR,67.59,1.16,0.0,0.214,0.15,2.52,170.33,138.02,32.31,0.1842,0,0
REQ-004373,22,FINANCIAL_DISTRICT,TECH_CORRIDOR,PREMIUM,8.8,21.3,CLEAR,0.0,10.0,25.9,0.12,0,22,63,2.86,REGULAR,50.75,0.0,0.0,0.651,0.0,1.65,83.74,66.1,17.64,0.6457,0,0
REQ-004374,12,TECH_CORRIDOR,FINANCIAL_DISTRICT,PREMIUM,10.02,24.8,CLEAR,0.0,10.0,23.9,0.12,0,60,13,0.22,REGULAR,57.14,0.0,0.0,0.0,0.0,1.0,57.14,42.86,14.28,0.8966,1,0
REQ-004375,2,TECH_CORRIDOR,AIRPORT,PREMIUM,6.72,20.0,DRIZZLE,0.0,10.0,29.9,0.19,0,16,40,2.5,REGULAR,43.82,0.1,0.0,0.525,0.15,1.77,77.56,61.54,16.02,0.5774,1,0
REQ-004376,4,DOWNTOWN,SUBURB_NORTH,COMFORT,4.13,9.5,CLEAR,0.0,10.0,28.1,0.19,0,24,38,1.58,REGULAR,15.59,0.069,0.0,0.203,0.0,1.27,19.8,15.27,4.53,0.8194,1,0
REQ-004377,12,FINANCIAL_DISTRICT,SUBURB_NORTH,STANDARD,3.47,10.7,SNOW,10.2,7.1,-14.5,0.13,0,45,48,1.07,GOLD,11.08,0.805,0.0,0.0,0.0,1.81,20.05,15.93,4.12,0.6673,1,0
REQ-004378,7,FINANCIAL_DISTRICT,AIRPORT,XL,17.08,34.4,CLEAR,0.0,10.0,28.3,0.46,1,8,67,8.38,REGULAR,62.51,0.047,0.213,1.2,0.2,2.66,166.28,135.09,31.19,0.139,0,0
REQ-004379,12,DOWNTOWN,SUBURB_NORTH,PREMIUM,12.3,24.6,FOG,0.0,10.0,7.9,0.31,0,27,32,1.19,REGULAR,63.35,0.247,0.02,0.0,0.0,1.27,80.45,62.05,18.4,0.8194,1,0
REQ-004380,21,SUBURB_NORTH,TECH_CORRIDOR,COMFORT,21.84,62.2,CLEAR,0.0,10.0,6.6,0.17,0,47,13,0.28,REGULAR,68.53,0.0,0.0,0.0,0.0,1.0,68.53,51.4,17.13,0.8966,1,0
REQ-004381,17,DOWNTOWN,TECH_CORRIDOR,COMFORT,23.85,61.7,CLEAR,0.0,10.0,5.4,0.42,0,13,54,4.15,REGULAR,71.62,0.0,0.069,1.103,0.25,2.42,173.32,140.16,33.16,0.223,1,0
REQ-004382,13,TECH_CORRIDOR,SUBURB_NORTH,STANDARD,14.28,36.2,RAIN,7.1,6.6,15.9,0.2,0,33,44,1.33,PLATINUM,33.52,0.365,0.0,0.116,0.0,1.48,49.61,38.82,10.79,0.8639,1,0
REQ-004383,12,AIRPORT,DOWNTOWN,XL,21.74,50.6,CLEAR,0.0,10.0,25.2,0.11,0,60,72,1.2,GOLD,82.01,0.061,0.0,0.0,0.0,1.06,86.93,65.69,21.24,0.9239,1,0
REQ-004384,2,TECH_CORRIDOR,DOWNTOWN,PREMIUM,27.08,79.5,RAIN,5.4,6.8,11.3,0.13,1,23,25,1.09,REGULAR,151.4,0.324,0.12,0.0,0.15,1.59,240.73,189.48,51.25,0.6779,1,0
REQ-004385,9,SUBURB_NORTH,DOWNTOWN,PREMIUM,20.74,45.6,CLEAR,0.0,10.0,28.8,0.49,0,44,12,0.27,REGULAR,104.83,0.019,0.113,0.0,0.2,1.33,139.42,108.02,31.4,0.7971,1,0
REQ-004386,7,TECH_CORRIDOR,DOWNTOWN,STANDARD,8.22,23.2,HEAVY_RAIN,43.5,0.8,6.9,0.72,0,36,16,0.44,GOLD,21.4,1.2,0.499,0.0,0.2,2.9,62.06,50.61,11.45,0.1279,0,0
REQ-004387,14,DOWNTOWN,AIRPORT,STANDARD,20.25,45.5,CLEAR,0.0,10.0,24.3,0.43,0,33,12,0.36,REGULAR,44.23,0.0,0.074,0.0,0.0,1.07,47.33,35.81,11.52,0.88,1,0
REQ-004388,1,TECH_CORRIDOR,SUBURB_NORTH,COMFORT,11.04,27.4,RAIN,9.0,6.6,7.9,0.17,0,56,77,1.38,PLATINUM,35.05,0.351,0.0,0.133,0.15,1.63,57.13,45.06,12.07,0.8158,0,0
REQ-004389,4,AIRPORT,FINANCIAL_DISTRICT,COMFORT,22.17,50.8,CLEAR,0.0,10.0,17.4,0.36,0,14,73,5.21,REGULAR,63.94,0.0,0.039,1.2,0.0,2.24,143.23,115.35,27.88,0.3066,0,0
REQ-004390,22,TECH_CORRIDOR,DOWNTOWN,XL,24.13,50.5,CLEAR,0.0,10.0,6.4,0.09,0,55,55,1.0,REGULAR,86.97,0.0,0.0,0.0,0.0,1.0,86.97,65.23,21.74,0.8966,1,0
REQ-004391,16,DOWNTOWN,SUBURB_NORTH,STANDARD,19.45,49.0,CLEAR,0.0,10.0,28.3,0.07,0,22,28,1.27,GOLD,44.46,0.0,0.0,0.095,0.0,1.09,48.46,36.74,11.72,0.9186,1,0
REQ-004392,19,FINANCIAL_DISTRICT,DOWNTOWN,STANDARD,18.15,35.6,RAIN,10.2,4.5,15.3,0.41,0,40,45,1.12,REGULAR,38.15,0.365,0.063,0.0,0.25,1.68,64.09,50.66,13.43,0.629,1,0
